"Date","Tweet","ReplyTo","RT","Likes","RTs"
"2018-11-09 12:34Z","@Mr_Mauromba Ela tb te ama 😘 ","@Mr_Mauromba",NA,0,1
"2018-11-09 11:31Z","@renatof_pereira Tudo tem sua hora. 😉 Capricha aÊê!!! ","@renatof_pereira",NA,1,0
"2018-11-09 11:28Z","Bora curtirrrrrrrrrrr 🙃 https://t.co/TdFpJuk3TI ","",NA,52,9
"2018-11-07 12:12Z","🏥😷💉 Escola de Enfermagem Alfredo Pinto (EEAP) abre edital para seleção de RESIDÊNCIA EM ENFERMAGEM. 👩🏻‍⚕️👨🏻‍⚕️ ACESSA: https://t.co/UvyMlRk6Kc 🔍 https://t.co/Lot8iTxomd ","",NA,9,6
"2018-11-07 11:43Z","🗣️📢💥 Hoje, 12h30,  vai rolar palestra do Programa de Pós-Graduação em Alimentos e Nutrição (PPGAN). Tema: INICIANDO A ALIMENTAÇÃO COMPLEMENTAR. 👶🍽️ Após os 6 meses é necessário complementar a nutrição do bebê! 🍒🍇  👶👍  🥦🥥 Saiba mais: https://t.co/OrD3KH6piP 🔍 https://t.co/zSpczRJ16I ","",NA,3,0
"2018-11-06 07:49Z","@couldharryfly N. 😢 ","@sleepinthdirt",NA,0,0
"2018-11-06 07:48Z","@_Danibil 😢 ","@_Danibil",NA,0,0
"2018-11-05 19:59Z","@couldharryfly 😢 vdd. Pode deixar.... ","@sleepinthdirt",NA,0,0
"2018-11-05 14:42Z","🗣️📢💥 Hoje (05) vai acontecer o III Sarau Cultural: do Pop ao Rock ao Samba. Vai de 17h às 22h no auditório Tércio Pacitti. Vai rolar muita música, arte e gastronomia 🎵🎭😋. Saiba mais: https://t.co/LCE8uCNHIy 🔍 https://t.co/MaZmFl4kUH ","",NA,3,0
"2018-11-05 14:41Z","@raffab10 Ehhhhhhh rapá 😍😍😍😍 ","@raffab10",NA,0,0
"2018-11-05 13:41Z","@nnlarissaa Vdd 😍😘 https://t.co/X05w3tawEw ","@larecosta",NA,0,0
"2018-11-05 12:59Z","😍 📸 Segue a gente no Instagram!!!! ACESSA: https://t.co/UnTjyq9NRN https://t.co/NYRsJKAyUU ","",NA,4,0
"2018-11-05 12:03Z","🍴😱📖 Gente, esse CARDÁPIO do RESTAURANTE UNIVERSITÁRIO tá muito chique!!!  Amanhã (terça) vamos ter Goulash, uma espécie de picadinho de carne originário da Hungria 🇭🇺!!!! RU da UNIRIO tb é cultura! 😉 https://t.co/5tU3KHa1gE ","",NA,48,1
"2018-11-01 21:45Z","@brunorodrigues 😍😍😍 ","@brunorodrigues",NA,1,0
"2018-11-01 12:32Z","🗣️📢💥Hoje (01) no projeto Quintas Culturais vai rolar uma apresentação sobre os 200 ANOS DO MUSEU NACIONAL. 💚❤️💛 Vai ser às 15h no auditório Vera Janacópulos. https://t.co/no3n3wUn2o ","",NA,5,0
"2018-10-31 22:09Z","@cassaamorim 👀 ","@amorimcass_",NA,2,0
"2018-10-31 14:02Z","@cassaamorim Bora estudarrrrrr kkkkk 💪🏻📚 ","@amorimcass_",NA,2,0
"2018-10-31 13:54Z","@arrudastarker Vemmmmm 🤣😘 ","@arrudastarker",NA,3,0
"2018-10-31 13:51Z","@cassaamorim 😂🤣🤣 ","@amorimcass_",NA,2,0
"2018-10-31 13:46Z","@arrudastarker Ownnnnn... ⚘😍 ","@arrudastarker",NA,1,0
"2018-10-31 13:38Z","@arrudastarker Eitaaaa kkkkk ","@arrudastarker",NA,0,0
"2018-10-31 13:34Z","@natashao_99 💚💛 ","@natashao_99",NA,1,0
"2018-10-31 13:23Z","@oisarataum Vem sim 😍 ","@oisarataum",NA,0,0
"2018-10-31 13:20Z","🗓️ Hoje (31/10) é Dia das Bruxas, mas aqui no Brasil é comemorado o Dia do Saci-Pererê 👻🧝‍♀️🧚‍♀️🧛‍♂️👹🧙‍♀️🧟‍♂️🎃🔥🦇🐀🌪️🕯️⚰️🔪 https://t.co/bwWQxpLUWO ","",NA,50,10
"2018-10-30 13:11Z","@alerodrgs Tb te amo. ❤️❤️❤️❤️❤️❤️❤️ ","@alerodrgs",NA,2,0
"2018-10-30 12:51Z","@cassaamorim 🕺Eu tb. ","@amorimcass_",NA,1,0
"2018-10-30 12:50Z","@bl4ckmag1c_ Vemmmmmm ","@bl4ckmag1c_",NA,2,0
"2018-10-30 12:42Z","@cassaamorim éééEèÈEÈEéÈEèÈeeééééé!!!!! ","@amorimcass_",NA,0,0
"2018-10-30 12:41Z","🍴🤓📚Amanhã (31) às 12h30 tem paletra do Programa de Pós-Graduação em Alimentos e Nutrição (PPGAN). Tema: PREBIÓTICOS. 💚 Veja o calendário completo de palestras do PPGAN: https://t.co/Pq3Ww9xohZ 🔍 https://t.co/iuTYhRqMu5 ","",NA,4,1
"2018-10-30 11:31Z","🍽️😋📖Se liga no CARDÁPIO do RESTAURANTE UNIVERSITÁRIO!!! Amanhã tem lasanha e refresco de tangerina. 😘🍊, quinta tem torta de peixe 🎣🤠e sexta é FERIADO! AÊeÊÊêeÊ!!! 🍾🤪 ACESSA: https://t.co/S2ra3Yuetw 🔍 https://t.co/iZMvHbONzh ","",NA,14,1
"2018-10-24 17:41Z","UNIRIO suspende aulas do dia 29 de outubro: https://t.co/DvfD2gLkyH ","",NA,41,15
"2018-10-24 16:21Z","Conselhos Superiores publicam manifesto em defesa da democracia e dos direitos sociais. Leia: https://t.co/FQcxt1NrGM ","",NA,6,2
"2018-10-23 11:52Z","💉❤️Gente... bora doar sangue. Final do ano é o período que mais se precisa de doações. Todos os tipos sanguíneos são importantes. 🅰️🆎🅱️🅾️Eu doei ontem. 💖 SÓ FALTA VOCÊ. Saiba onde doar.... ACESSA: https://t.co/6qmVH31J0O 🔍 https://t.co/gdQ9iI0wua ","",NA,9,6
"2018-10-23 11:13Z","😋📚Amanhã (24) vai rolar palestra do Programa de Pós-Graduação em Alimentos e Nutrição (PPGAN)... o tema vai ser: Benefícios dos carotenoides para a saúde cardiovascular 🍉🍠❤️🥕🍎 ACESSA: https://t.co/cJSPgtL45x 🔍 https://t.co/YWkP3DBO0Z ","",NA,6,0
"2018-10-20 00:20Z","@_SabrinaFreitas 😉😘 ","@_SabrinaFreitas",NA,1,0
"2018-10-19 20:44Z","♀️ A UNIRIO tá passando pelo seu FEED pra te lembrar.... SE CUIDA!!! 👧👧🏻👧🏼👧🏽👧🏾👧🏿💖 https://t.co/X2qcHGtksL ","",NA,27,6
"2018-10-19 18:23Z","@mtuliosax Foi MUITO LEGAL!😉 ","@mtuliosax",NA,0,0
"2018-10-19 18:06Z","SIA 2018: Professores Marco Tulio, Thiago Trajano, Almir Cortes e Cliff Korman MANDANDO MUITO BEM no encerramento da SIA. SÓ MÚSICO SINISTRO 👊😉 https://t.co/2qaO6a9KMc ","",NA,18,1
"2018-10-19 17:27Z","SIA 2018: Auditório cheio para o encerramento da 16° SEMANA DE INTEGRAÇÃO ACADÊMICA. Só vejo gente linda na plateia 😍😍😍 https://t.co/7jg2LKsfEM ","",NA,11,2
"2018-10-19 14:39Z","🏥😷💉Segunda (22) começa a IV JORNADA CIENTÍFICA DA RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE do HUGG. ❤️O evento vai reunir diferentes profissionais da saúde: Médicos, Enfermeiros, Fonoaudiólogos, Nutricionistas e Fisioterapeutas. Muito 🔝, né?! Acessa: https://t.co/PY0ggHtUQn 🔍 ","",NA,5,1
"2018-10-18 19:07Z","@pyschoticgirl Dessa vez nao, Carol. Mas em breve vamos disponibilizar vídeos da SIA 2018. ","@pyschoticgirl",NA,0,0
"2018-10-18 13:26Z","🗣️📢💥 O professor benemérito da UNIRIO João Eurípedes Franklin Leal vai ministrar a conferência de abertura do II COLÓQUIO LUSO-BRASILEIRO DE PALEOGRAFIA 📜✍️, que acontece a partir de hoje (18), na Universidade de Coimbra, em PORTUGAL 🇵🇹 Saiba mais: https://t.co/6MLiBuEFMW 🔍 ","",NA,4,0
"2018-10-18 10:43Z","@fesoars Simmmmmmmmmmm 😍🥰 ","@fesoars",NA,1,0
"2018-10-17 19:00Z","@alerodrgs 💝 ","@alerodrgs",NA,2,0
"2018-10-17 17:50Z","@aninhaxavii Ela ta te esperando 💖 ","",NA,1,0
"2018-10-17 16:04Z","@thalytafrnds Simmmm 💖 ","@Ly_Ya_",NA,0,0
"2018-10-17 15:48Z","@noiadassa Ela tb te ama 😻 ","@noiadassa",NA,1,0
"2018-10-17 15:46Z","♀️ OUTUBRO ROSA: Olha quem aderiu à campanha de conscientização do outubro rosa. 💘 Ela mesma! A branquinha!!! 😻 https://t.co/7kNIoWcIJ2 ","",NA,29,4
"2018-10-16 17:29Z","@nnlarissaa Vemmmm 😍😍😍 ","@larecosta",NA,0,0
"2018-10-16 15:26Z","@thsntts ❤️ ","@thsntts",NA,0,0
"2018-10-16 15:26Z","@nnlarissaa Ta tendo a SEMANA DE INTEGRAÇÃO ACADÊMICA! Vem pra SIA TODO DIA e aproveita pra almoçar e jantar 😉😋😍🍴 ","@larecosta",NA,2,0
"2018-10-16 15:21Z","🇨🇴x🇧🇷x🇲🇽 Estão abertas as inscrições para bolsas de MOBILIDADE INTERNACIONAL na COLÔMBIA e MÉXICO. Vai mas volta, tá?! Some não! ✈️🌎ACESSA: https://t.co/uQBoamrAQ8 🔍 ","",NA,10,1
"2018-10-16 15:11Z","@thsntts Thiago, tem que acompanhar as notícias no site. Pode tentar ligar pra Coordenadoria de Acompanhamento e Avaliação do Ensino de Graduação (Caeg), pelo tel: 2542-4306 ou 2542-4308. ","@thsntts",NA,1,0
"2018-10-16 15:08Z","🍴😍 📖Se liga no CARDÁPIO da semana do RESTAURANTE UNIVERSITÁRIO!!! Sexta tem filé de peixe com batata sauté 🎣🤠 ACESSA: https://t.co/i4txxahAC8 👉😋👈 https://t.co/Pt2cvxJg2C ","",NA,5,1
"2018-10-16 15:02Z","16 de outubro - DIA DA CIÊNCIA E TECNOLOGIA. 🦠🔬🖥️📡Não deixem de conferir a programação da Semana de Integração Acadêmica 2018 da UNIRIO. ACESSA: 🤓👉 https://t.co/6JwZLHaBlH  👈🤓 https://t.co/wpCOLOxBmr ","",NA,4,0
"2018-10-16 12:05Z","🐥💥Hoje tem BRASIL 🇧🇷 X 🇦🇷 ARGENTINA!!!! É amistoso mas nem tanto. Vale troféu!!!! 🏆 O jogo vai ser no King Abdullah Sports City na Arábia Saudita, às 15h (Horário de Brasília). BORA BRASIL!!!!!!! 🗨️🐤 https://t.co/5EcZ9Sbi3s ","",NA,3,0
"2018-10-15 15:17Z","SIA 2018: Doutora Denise Tarín do MP/RJ falando verdades. 😍 https://t.co/uiBGAifRa3 ","",NA,10,0
"2018-10-15 14:44Z","SIA 2018: Ta rolando palestra com a brilhante professora Michelle Sampaio. 😉 https://t.co/cy6xoPsnGo ","",NA,8,1
"2018-10-15 13:16Z","Abertura da Semana de Integração Acadêmica BOMBANDO!!!! 💣💥 https://t.co/9LcFQtaT2J ","",NA,17,1
"2018-10-15 12:37Z","Hoje é o dia da profissão mais importante de todas. Da profissão que ensina todas as profissões. PARABÉNS PROFESSORES!! ❤💙💚💛💜🖤 https://t.co/bR484WoWTn ","",NA,42,5
"2018-10-11 16:27Z","♿️Estão abertas as inscrições para o I FÓRUM DE ACESSIBILIDADE e INCLUSÃO da UNIRIO. 😍O evento vai acontecer nos dias 25 e 26 de outubro, e vai incluir palestras, oficinas e programações culturais muito especiais. ❤️🧡💛💚💙💜🖤 Saiba mais:  https://t.co/j1RzAAXaDW 🔍 https://t.co/5kKj6KF8LK ","",NA,4,0
"2018-10-10 10:32Z","👑🐴♟️De 16 a 18 de outubro vai rolar o I WORKSHOP do CLUBE DE XADREZ da UNIRIO. 🤓👍Vai ser durante a 16° Semana de Integração Acadêmica (SIA). Saiba mais: https://t.co/vShkIHJb2i 🔍 https://t.co/zApq7Ol84T ","",NA,3,1
"2018-10-09 21:09Z","@CarolValenteen É preciso amar todos os vegetais. Igualmente. 🙏😑 ","@CarolValenteen",NA,1,0
"2018-10-09 16:09Z","@CarolValenteen ELE é sempre bom 🙏😑 ","@CarolValenteen",NA,1,0
"2018-10-09 16:04Z","🍳🥩🥗Olha o CARDÁPIO do RESTAURANTE UNIVERSITÁRIO passando no seu FEED. Quinta vai ter Carré 🐷🍴https://t.co/MOq6xgIn4P 🔍 https://t.co/Jq58IqiZ9v ","",NA,9,0
"2018-10-09 11:45Z","🗣️📢💥 Amanhã (10), vai rolar palestra no Programa de Pós-Graduação em Alimentos e Nutrição (PPGAN), o tema vai ser: DIREITOS DO CONSUMIDOR NO CAMPO DA ALIMENTAÇÃO 🍕👨‍⚖️📚.  Saiba mais: https://t.co/zTYjILQVRU 🔍 https://t.co/GvYMjsIbdl ","",NA,3,0
"2018-10-05 15:59Z","🧧🎂 Adivinha qual SELO foi o escolhido para os 40 ANOS da UNIRIO....... 😉https://t.co/KEo1rzu8GW 🔍 ","",NA,8,0
"2018-10-05 15:49Z","🗣️📢🎵Segunda-feira (08), vai rolar PALESTRA-RECITAL: Articulações entre permormance, composição e pesquisa acadêmica. A palestra faz parte do Programa de Pós-Graduação em Música (PPGM). 🎸🥁🎺Saiba mais: https://t.co/c8kaA0h2Ct 🔍 ","",NA,0,0
"2018-10-05 13:55Z","👨‍⚖️👩‍⚖️Hoje (05) e terça (09), vai rolar debate sobre os ""30 ANOS DA CONSTITUIÇÃO FEDERAL: PROBLEMAS E PERSPECTIVAS"" 📖 no auditório do Centro de Ciências Jurídicas e Políticas.  https://t.co/XChJiC46Uo 🔍 ","",NA,2,0
"2018-10-03 12:24Z","🎻💃🎭Gente, o informativo eletrônico EM FOCO desse mês tá sensacional!!! Como dá pra ler aí embaixo 👇😆, fala de ÓPERA na UNIRIO. ❤️🧡💛💚💙💜🖤A matéria ta maravilhosa, as fotos incríveis, e tem até vídeos! LEIA E COMPARTILHE: https://t.co/5Jrzbo1mhO 🔍 https://t.co/O3yDPqtzCR ","",NA,4,1
"2018-10-01 11:15Z","Bom dia. 😒🤜💥⏰ https://t.co/wMc50rQchM ","",NA,17,7
"2018-10-01 11:10Z","🍏🍇🌱❄️🌿🍍🍅 Abertas inscrições para Minicurso: CONGELAMENTO DE FRUTAS E HORTALIÇAS do Laboratório de Bioativos (LABBIO) do Programa de Pós-Graduação em Alimentos e Nutrição (PPGAN). Vai ser dia 18 de outubro. 🗓️Muito interessante... 🥶👍 ACESSA: https://t.co/K5dNNXZj5H 🔍 https://t.co/v1PFWL08m0 ","",NA,6,0
"2018-10-01 10:57Z","😷💉📖📚 Foram prorrogadas até esta quarta (03) as inscrições para o MESTRADO PROFISSIONAL EM INFECÇÃO HIV/AIDS e HEPATITES
Se inscreve agora: https://t.co/ACjUgJcMwj 🔍 ","",NA,1,0
"2018-10-01 10:51Z","😋🍴CARDÁPIO DA SEMANA NO AR!!! Hoje tem melancia... 🍉😍 hummm ACESSA: https://t.co/nQPs9BVb0q 🔍 https://t.co/k7pG9ELINY ","",NA,12,0
"2018-09-28 15:43Z","Equipe organizadora e palestrantes do EBSCOday. Foi bom demAAAAAis 👽👍 https://t.co/rsXGgMdJ3L ","",NA,4,1
"2018-09-27 14:02Z","👫👬👭16° SEMANA DE INTEGRAÇÃO ACADÊMICA (SIA) ta vindo aí!!! Vai ser de 15 a 19 de outubro!!! 📖✍️😌Anota aÊ na agenda e se liga na programação: https://t.co/2LUrZh1ww6 🔍 ","",NA,10,1
"2018-09-27 13:59Z","🎷🎸🎤🥁🎺HOJE (27) vai rolar show da cantora americana de jazz DEBORAH J. CARTER e do quarteto ZANDSCAPE na sala Villa-Lobos às 18h. DE GRAÇA. 🇺🇸🇧🇷 Saiba como conseguir seu ingresso..... ACESSA: https://t.co/CLLMk6vlGU 🔍 ","",NA,4,0
"2018-09-26 11:10Z","👽🖥️ Grupo de Bioinformática e Biologia Computacional/UNIRIO publica artigo em revista internacional! É uma análise do efeito das mutações do gene humano que é chave no retardo do envelhecimento. 🧓🏻👩🏻‍🦳➡️🧑🏻👩🏻 UNIRIO é muito TOP! 💙💚 Acessa: https://t.co/6WJjGADtRh🔍 ","",NA,11,2
"2018-09-26 10:45Z","📽️📺Neste sexta (28), o Fórum de Psicanálise e Cinema apresenta o filme ‘A LIBERDADE É AZUL.’💙🕊️ É o primeiro longa-metragem da trilogia Trois couleurs, roteirizado e dirigido pelo premiado diretor polonês, Krzysztof Kieślowski (1941-1996). 👏🏻🙄  https://t.co/g5ndzb6Mti 🔍 ","",NA,1,0
"2018-09-25 18:37Z","Edição especial do informativo Em Foco reúne dicas para os estudantes aproveitarem melhor a vida na UNIRIO! 😉📚👩🏻‍🎓👨🏿‍🎓https://t.co/lD4Xo13AFd https://t.co/ulKbbnPyV2 ","",NA,5,0
"2018-09-25 12:04Z","@emocomrade Simmmmmmmmmmmmm :D~ ","@emocomrade",NA,0,0
"2018-09-25 11:13Z","@alerodrgs Ownnnn 💙💚💛💜🖤❤ ","@alerodrgs",NA,1,0
"2018-09-25 11:11Z","😋🍴JÁ TA NO AR O CARDÁPIO!!!! Destaque pro EMPADÃO de amanhã (quarta-feira). Hummmmmm 😏🥧 Acessa: https://t.co/DQnmmUHfjJ 🔍 https://t.co/z5ltA2Vmec ","",NA,16,1
"2018-09-24 13:13Z","@evellynnxs 😍👍 ","@evellynnxs",NA,0,0
"2018-09-24 11:45Z","@luana_estella 😘 ","@luananoar",NA,1,0
"2018-09-24 10:36Z","Florzinha da UNIRIO veio avisar que CHEGOU A PRIMAVERA !!! 🌹🌺🐦🌼🦋🌷🌻🐛🌸🍀 https://t.co/loxVCSKm88 ","",NA,81,12
"2018-09-24 10:27Z","🗣️📢💥Começa HOJE e vai até esta sexta (24 a 28 de setembro) o XVIII COLÓQUIO DO PROGRAMA DE PÓS-GRADUAÇÃO EM ARTES CÊNICAS (PPGAC). 🎭Vão rolar mesas-redondas, oficina e apresentações orais. Saiba mais: https://t.co/vRI6HZ1I8V 🔍 ","",NA,1,0
"2018-09-21 17:14Z","@guilhermenera Boa!!!!! ","@guilhermenera",NA,1,0
"2018-09-21 15:20Z","22 de SETEMBRO - Dia Mundial SEM Carro. 🏇🚣‍♀️🤸🏽‍♀️🚴🏽‍♂️⛷🏽🛴🛹🚑🛸 https://t.co/2RItHAGEFV ","",NA,10,6
"2018-09-21 12:25Z","🗣️📢💥Dia 26 de setembro vai rolar a II MARATONA de XADREZ da UNIRIO la no Centro de Letras e Artes (CLA) ♟️🐴⛪️👑🗼Saiba mais: https://t.co/7lvSfUkrGt 🔍 ","",NA,2,0
"2018-09-21 12:12Z","😷💉 As inscrições para a 11° EDIÇÃO DA SEMAMA DE BIOMEDICINA DA UNIRIO encerram dia 29!!  https://t.co/0effbsIbph 🔍 ","",NA,7,3
"2018-09-21 11:52Z","🗣️📢💥Gente, sexta (28) vai rolar um evento MUITO TOP!!!! Serão palestras sobre 🤖 INTELIGÊNCIA ARTIFICIAL, 📖 E-BOOKS, 📀 BIG DATA, e muito mais!!! É o EBSCO Day: Aspectos Inovadores para a Pesquisa Científica! EU JÁ ME INSCREVI!!! 😉 Saiba mais: https://t.co/YIDaQwXqzO 🔍 ","",NA,2,2
"2018-09-20 11:37Z","🗣️📢💥HOJE (20) vai rolar a palestra UNIVERSO BERÇO DA VIDA e as ORIGENS DA VIDA NA TERRA. 👶🏼🌎 Vão rolar discussões sobre o processo de formação da vida e sua extensão para fora da terra. 🖖👽 Gente... q demais!!! PARTIU!!! Saiba mais: https://t.co/HaRmWIuLEd 🔍 ","",NA,5,0
"2018-09-20 11:21Z","💡📚 De 24 a 28 de setembro acontece a 10° SEMANA DE INTEGRAÇÃO DOS ESTUDANTES DE BIBLIOTECONOMIA. Tema: Um novo olhar sobre a Biblioteconomia: muito além da biblioteca. 📖👀 Vão rolar palestras, mesas-redondas, minicursos e visitas guiadas. 😃👍
https://t.co/IZkRBo4p1W 🔍 ","",NA,7,6
"2018-09-20 11:12Z","🦠🔬😷Sexta (21), mais conhecido como ""amanhã"", às 12h, vai rolar CICLO DE SEMINÁRIOS DO INSTITUTO BIOMÉDICO (IB). 🏥O tema será: ""Papel da astrogliose em alterações neuroinflamatórias: da esquizofrenia a sepse 🤕💥. Saiba mais: https://t.co/6xrkhIAuY8 🔍 ","",NA,3,0
"2018-09-19 15:33Z","@viviane_camargo Acabei de comer la e tava delicioso. O fricassê de frango tava mt bom. ","@viviane_camargo",NA,2,0
"2018-09-19 12:57Z","😋🍴Já tá no ar o CARDÁPIO DA SEMANA do Restaurante Universitário!!! Gente... QUE FOME!!!!!!!!!!!!  BORA COMERRRRRRRR!!!!!!!!! 🍝🤤👍  https://t.co/DQnmmUHfjJ 🔍 https://t.co/CQGLdeXrCm ","",NA,5,1
"2018-09-18 20:57Z","“Em Foco” deste mês aborda o Programa Renascer, que há 23 anos promove saúde e qualidade de vida para o idoso. Confira: https://t.co/BPYuBwTlDA ","",NA,3,0
"2018-09-18 20:44Z","Ótima notícia: o Restaurante-Escola reabre amanhã para suas atividades normais, nos horários de almoço e jantar. 🎉🎉🎉🎉🎉
https://t.co/mETGHgo3Tz ","",NA,53,23
"2018-09-17 15:31Z","✈️🇧🇷Estudantes de GRADUAÇÃO da UNIRIO podem fazer parte do curso em outra universidade do Brasil (até 2 semestres letivos) . Gente.... vai mas volta, tá?! Não sumam.... 🛸🌌 Saiba mais: https://t.co/BQctSdpGCs  🔍👽 https://t.co/CEJ4GQfxmS ","",NA,14,4
"2018-09-17 14:56Z","😷💉III JORNADA DE FISIOLOGIA HUMANA da UNIRIO vai acontecer quarta (19) e quinta (20). TEMAS: Atividade Física, Homeostasia e Saúde. 🏃🏾‍♀️⚖️💖 Esses temas interessam a todos que desejam viver bastante e com qualidade de vida. BORA LA!!!! 😉👉🏽 https://t.co/DLLydXZmWB 🔍 ","",NA,1,0
"2018-09-17 14:43Z","📚😷💉📖Lançado edital de 15 vagas para MESTRADO em HIV/AIDS e HEPATITES VIRAIS para turma 2019. Saiba mais: https://t.co/rIU3zxxKTl 🔍 ","",NA,1,0
"2018-09-15 02:42Z","@dromen_sophia Tb 😉 ","@dromen_so",NA,2,0
"2018-09-14 17:26Z","@dromen_sophia You can. ","@dromen_so",NA,1,0
"2018-09-14 17:26Z","@dromen_sophia 😍 ","@dromen_so",NA,2,0
"2018-09-14 15:07Z","@ThaisKrisca Tudo tem sua hr. 🙏 ","@ThaisKrisca",NA,2,0
"2018-09-14 14:59Z","@ThaisKrisca Sua carreira e seu futuro sao as coisas que realmente importam. Melhore o método. 😉 ","@ThaisKrisca",NA,2,0
"2018-09-14 14:12Z","@ThaisKrisca Bora estudarrrrrr 😉👍 ","@ThaisKrisca",NA,2,1
"2018-09-14 14:06Z","SEXTOUUUU!!! 🎊🎉⚡☄💣💥 https://t.co/HP0de0aGe9 ","",NA,35,6
"2018-09-13 11:58Z","@LeticiaRadke É sinal de que tá andando....... assim que tivermos uma posição oficial, anunciamos. ","@LeticiaShrek",NA,0,0
"2018-09-13 11:24Z","😷💉🦠TRYPANOSOMA CRUSI e FOSFOLIPÍDIOS BIOATIVOS será o tema da próxima atividade dos SEMINÁRIOS do INSTITUTO BIOMÉDICO 🏥🔬 (IB) . O evento acontece nesta sexta (14) às 12h. Saiba mais: https://t.co/DAXalF6Dma 🔍 ","",NA,4,0
"2018-09-12 14:01Z","😃💭 NÃO DESISTA!!!!!!!!! Geralmente é a última chave no chaveiro que abre a porta. 🔑🔓🚪💎 https://t.co/1DFn4HgRBk ","",NA,10,2
"2018-09-12 13:25Z","🗣️📢💥 Nesta sexta (14) vai rolar debate sobre RACISMO AMBIENTAL. Vai ser no auditório Tércio Pacitti às 17h. Vai ter FEIRA DE TROCA DE LIVROS, e muito mais!!!!!! 🧑🏽👧🏽🧑🏾👧🏾🧑🏿👧🏿 Saiba mais: https://t.co/BiNNQbE3Su 🔍 ","",NA,1,1
"2018-09-11 18:24Z","⭐️SETEMBRO AMARELO ⭐️Dia 18 de setembro na UNIRIO vão rolar PALESTRAS sobre o tema. Dá uma olhada: https://t.co/gxgi1L8OCj🔍 ","",NA,7,0
"2018-09-11 15:42Z","Inscrições para o Mestrado em Direito na UNIRIO começam hoje!!! Booooora estudar!!! 📗📗📗📗📗📗📕📕📕📕📚📚📚📒📒📒😍😍😍😍👩‍⚖️👩‍⚖️👩‍⚖️👨‍⚖️👨‍⚖️👨‍⚖️👨‍⚖️👩‍⚖️👩‍⚖️😀😀😀 https://t.co/J23CPfzkk4 ","",NA,1,0
"2018-09-10 16:42Z","⭐️SETEMBRO AMARELO ⭐️ Se você está com problemas, procure a PRÓ-REITORIA DE ASSUNTOS ESTUDANTIS (PRAE) - 2542-7589. 🧡BORA CONVERSAR 🧡 Assistam: 📽️https://t.co/xaUTj5uGaC 😘 https://t.co/HQ6nXn859X ","",NA,5,5
"2018-09-10 16:33Z","@PPGArqUNIRIO Que legalllllllllll ❤️🧡💛💚💙💜🖤 ","@PPGArqUNIRIO",NA,2,0
"2018-09-10 12:41Z","@mockingbirdxz 😍😘 ","@stanforwinona",NA,2,1
"2018-09-10 12:40Z","@guilhermenera BORAAAAAA!!! ❤️ ","@guilhermenera",NA,3,0
"2018-09-10 12:39Z","@ThaisKrisca 😍 ","@ThaisKrisca",NA,0,0
"2018-09-10 11:40Z","😳☕️ BORA ACORDARRRR!!!!!!!! Hoje é segunda-feira (de novo!!!!!!). Não tem jeito. Bora levantar e VENCER NA VIDA!!!! 😉🏆 https://t.co/5cEV8u0Sv7 ","",NA,31,7
"2018-09-06 14:35Z","EITAAAAAA... hoje nem é sexta, mas já SEXTOUUUUU!!! 🧨💥 https://t.co/ncTXPYHUfZ ","",NA,41,11
"2018-09-06 14:30Z","✌️🎭✌️GENTE!!! A boa de hoje é QUINTAS CULTURAIS com a peça 👩‍🦰💬A MULHER QUE FALAVA COISAS. Como sempre, será no 📍Auditório Vera Janacopulos! Atenção ao novo horário: 15h⌚️Saiba mais: https://t.co/A230buFQfC 🔍 Bora láááááÀÀáÀ 😁 ","",NA,6,1
"2018-09-05 13:49Z","@gabitirre ✌😎 ","@gabitirre",NA,1,0
"2018-09-05 13:48Z","Comendo AQUELE BROWNIE do MURINHO. 🌳🌴😎🌴🌳 https://t.co/q3TWFyo2Xb ","",NA,55,4
